4360,[4, 9, 2, 19, 9, 1, 5, 9, 1, 19, 17, 9, 1, 9, 29, 0, 1, 1, 1, 5]
4361,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
4363,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
4364,[1, 31, 31, 31, 1, 31, 1, 31, 31, 1, 31, 1, 31, 31, 1, 31, 1, 39, 1, 1]
4365,[19, 19, 19, 5, 19, 19, 0, 19, 19, 0, 0, 19, 5, 0, 0, 19, 4, 19, 13, 4]
4367,[4, 4, 18, 4, 4, 8, 1, 4, 20, 1, 4, 18, 4, 9, 4, 20, 4, 35, 4, 5]
4368,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4370,[4, 5, 1, 3, 1, 4, 4, 31, 5, 1, 1, 1, 4, 28, 1, 5, 28, 5, 4, 39]
4371,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 18, 1, 4]
4372,[6, 6, 6, 9, 6, 6, 6, 6, 5, 9, 6, 5, 5, 6, 23, 6, 5, 6, 6, 5]
4373,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4377,[46, 46, 46, 46, 46, 5, 46, 1, 27, 0, 46, 27, 20, 0, 4, 1, 20, 6, 20, 20]
4378,[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 20, 23, 1, 5, 8, 20, 20, 23, 3, 3]
4380,[1, 45, 39, 1, 45, 1, 4, 4, 39, 1, 9, 45, 39, 4, 0, 45, 1, 9, 1, 45]
4381,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4382,[1, 1, 23, 4, 4, 4, 1, 4, 4, 6, 1, 5, 45, 4, 1, 4, 4, 30, 45, 4]
4385,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4389,[0, 1, 5, 17, 1, 9, 1, 4, 4, 0, 0, 1, 25, 20, 21, 0, 0, 0, 0, 0]
4390,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 5, 20, 22, 20, 20]
4394,[4, 4, 4, 4, 4, 4, 4, 4, 28, 4, 4, 1, 4, 4, 1, 4, 4, 4, 18, 4]
4398,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4400,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4402,[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]
4404,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 4, 23, 23, 23, 23, 23, 23, 23, 23]
4405,[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
4406,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 23, 21, 21]
4407,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 43, 5, 5, 5]
4409,[27, 27, 9, 22, 22, 3, 4, 5, 5, 5, 4, 9, 30, 5, 5, 3, 3, 9, 4, 5]
4410,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4]
4411,[23, 4, 5, 4, 23, 0, 4, 4, 4, 4, 21, 14, 4, 4, 4, 2, 23, 17, 5, 5]
4416,[6, 4, 6, 3, 2, 4, 19, 8, 6, 19, 6, 4, 2, 1, 3, 6, 4, 0, 4, 19]
4417,[4, 4, 4, 4, 1, 1, 1, 36, 4, 4, 4, 20, 4, 4, 9, 4, 9, 4, 4, 4]
4420,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
4422,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4423,[28, 28, 28, 28, 28, 28, 39, 28, 1, 3, 5, 9, 1, 40, 20, 7, 28, 28, 18, 4]
4424,[9, 1, 9, 9, 9, 1, 8, 1, 4, 1, 1, 40, 4, 1, 4, 4, 26, 40, 8, 26]
4425,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4429,[5, 19, 36, 4, 46, 4, 5, 22, 20, 1, 4, 8, 46, 1, 46, 46, 1, 46, 9, 23]
4430,[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]
4431,[6, 6, 41, 6, 8, 6, 6, 6, 6, 6, 4, 4, 21, 8, 4, 6, 29, 5, 7, 4]
4434,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 19, 9, 9, 6, 9, 9, 5, 3]
4435,[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]
4436,[9, 8, 3, 9, 29, 29, 8, 29, 29, 29, 9, 29, 1, 29, 8, 9, 4, 9, 1, 8]
4437,[4, 4, 1, 1, 1, 4, 4, 1, 4, 4, 4, 21, 1, 1, 8, 4, 4, 1, 27, 4]
4439,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
4440,[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0]
4442,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4443,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4444,[5, 5, 5, 5, 5, 35, 5, 6, 5, 5, 40, 5, 5, 5, 5, 5, 4, 5, 5, 35]
4445,[1, 1, 1, 5, 1, 4, 4, 5, 1, 4, 1, 1, 1, 5, 4, 1, 4, 21, 1, 4]
4446,[8, 8, 8, 8, 30, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8]
4447,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4448,[3, 3, 22, 30, 18, 22, 22, 1, 22, 22, 3, 18, 19, 4, 5, 46, 45, 1, 35, 1]
4450,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4451,[1, 1, 8, 8, 6, 6, 30, 8, 1, 8, 8, 8, 1, 8, 1, 8, 9, 6, 8, 8]
4452,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4454,[35, 35, 35, 35, 35, 35, 39, 35, 35, 1, 35, 1, 4, 4, 1, 4, 1, 1, 34, 4]
4456,[1, 9, 9, 3, 3, 1, 8, 3, 29, 8, 1, 11, 8, 9, 5, 1, 1, 3, 1, 4]
4457,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
4459,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4461,[1, 35, 1, 1, 35, 35, 9, 35, 9, 9, 1, 1, 35, 1, 0, 1, 1, 1, 18, 9]
4462,[25, 25, 25, 25, 25, 20, 20, 25, 20, 25, 4, 25, 23, 25, 25, 25, 20, 29, 23, 25]
4463,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
4464,[28, 28, 28, 28, 28, 19, 19, 22, 1, 5, 19, 22, 4, 22, 28, 0, 28, 19, 19, 0]
4465,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4466,[4, 4, 1, 4, 4, 4, 27, 9, 1, 5, 1, 4, 1, 5, 4, 5, 17, 20, 4, 1]
4467,[5, 2, 4, 5, 17, 1, 8, 17, 8, 8, 0, 0, 17, 13, 0, 0, 5, 0, 0, 8]
4468,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4469,[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 46, 6, 46, 6]
4473,[5, 1, 40, 18, 5, 1, 5, 29, 5, 1, 40, 9, 3, 40, 4, 40, 5, 20, 18, 19]
4474,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
4475,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 21, 8, 8, 8, 8]
4476,[8, 8, 8, 8, 21, 8, 39, 21, 8, 21, 8, 8, 8, 8, 39, 39, 21, 8, 21, 8]
4477,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 19, 1]
4478,[23, 5, 0, 28, 23, 5, 23, 23, 5, 19, 0, 4, 23, 23, 0, 28, 25, 8, 4, 23]
4480,[4, 4, 4, 4, 4, 4, 4, 1, 0, 5, 4, 41, 41, 3, 3, 4, 4, 4, 0, 4]
4483,[8, 8, 8, 8, 4, 8, 22, 8, 8, 22, 22, 8, 22, 8, 8, 4, 5, 8, 3, 8]
4484,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4487,[17, 1, 17, 17, 17, 17, 17, 17, 17, 17, 4, 17, 39, 27, 5, 17, 17, 17, 4, 5]
4488,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4489,[23, 5, 1, 1, 1, 1, 1, 3, 5, 19, 19, 1, 1, 1, 1, 1, 1, 1, 1, 6]
4490,[1, 7, 7, 30, 48, 7, 30, 30, 7, 7, 5, 7, 7, 30, 7, 9, 48, 48, 1, 7]
4492,[9, 28, 1, 1, 5, 6, 6, 9, 4, 8, 1, 4, 6, 4, 9, 4, 9, 4, 9, 5]
4494,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 40, 28]
4495,[1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 4, 40, 4, 4, 28, 6, 1, 4, 4]
4496,[25, 25, 5, 29, 25, 23, 5, 6, 48, 5, 9, 29, 1, 5, 5, 9, 4, 1, 4, 25]
4498,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4501,[4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4]
4502,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 8, 9, 9, 4, 9, 9, 9, 5, 23]
4504,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4508,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4509,[5, 15, 15, 5, 15, 5, 5, 4, 9, 0, 14, 5, 9, 18, 5, 6, 5, 30, 6, 6]
4510,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 5]
4511,[1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 1, 3, 1]
4512,[4, 23, 23, 9, 1, 23, 4, 1, 1, 5, 1, 4, 1, 1, 4, 4, 4, 4, 4, 4]
4514,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4516,[29, 29, 29, 29, 29, 29, 4, 29, 4, 9, 3, 29, 4, 35, 4, 9, 4, 31, 4, 29]
4519,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
4520,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4522,[2, 2, 2, 2, 2, 2, 23, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
4523,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4524,[4, 1, 4, 29, 1, 20, 20, 4, 4, 21, 20, 4, 4, 4, 9, 9, 29, 29, 21, 5]
4526,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4527,[27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]
4530,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4531,[21, 21, 21, 23, 21, 21, 21, 23, 21, 23, 21, 21, 21, 23, 23, 21, 21, 23, 21, 21]
4532,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4534,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4535,[9, 6, 9, 9, 9, 6, 4, 9, 34, 9, 9, 18, 20, 15, 9, 9, 9, 4, 18, 9]
4537,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4539,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]
4540,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4541,[20, 28, 20, 5, 20, 9, 20, 6, 20, 20, 5, 18, 6, 30, 1, 20, 5, 1, 30, 6]
4542,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
4544,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4545,[23, 8, 23, 19, 3, 35, 19, 8, 1, 23, 23, 23, 23, 23, 23, 20, 23, 8, 23, 19]
4546,[1, 4, 4, 4, 31, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 5, 1, 1]
4549,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4550,[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 1, 4, 31, 1, 4, 4, 31, 5, 3]
4551,[1, 13, 1, 1, 1, 1, 1, 1, 3, 13, 1, 4, 1, 1, 1, 1, 1, 1, 13, 1]
4552,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
4556,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4557,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4558,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4559,[1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 43, 1, 1, 1, 1, 1, 1, 1]
4560,[1, 1, 5, 18, 1, 19, 13, 5, 18, 18, 18, 1, 13, 39, 19, 1, 9, 0, 1, 9]
4563,[4, 4, 1, 4, 5, 4, 4, 4, 1, 5, 4, 1, 23, 1, 4, 1, 5, 3, 6, 46]
4565,[4, 4, 4, 19, 4, 6, 4, 4, 1, 4, 19, 5, 6, 4, 5, 20, 4, 19, 4, 1]
4566,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
4567,[9, 9, 9, 9, 9, 9, 4, 9, 9, 9, 9, 9, 9, 9, 4, 4, 4, 9, 9, 4]
4568,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 23]
4570,[4, 1, 1, 3, 5, 5, 7, 4, 1, 1, 7, 1, 8, 20, 1, 4, 1, 1, 1, 1]
4571,[30, 19, 8, 19, 1, 19, 19, 30, 19, 46, 4, 7, 7, 7, 19, 1, 4, 30, 23, 4]
4574,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4575,[0, 0, 0, 22, 22, 1, 0, 22, 0, 5, 5, 0, 4, 0, 5, 5, 22, 5, 0, 22]
4578,[1, 1, 1, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 15]
4579,[0, 4, 4, 8, 8, 5, 1, 4, 0, 0, 3, 5, 5, 4, 34, 8, 21, 39, 0, 4]
4580,[4, 1, 4, 1, 1, 4, 1, 1, 1, 1, 4, 1, 4, 1, 4, 1, 4, 1, 1, 30]
4581,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4584,[1, 6, 6, 19, 6, 4, 11, 6, 1, 6, 23, 1, 4, 3, 6, 23, 18, 5, 1, 6]
4586,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4587,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4588,[5, 43, 5, 5, 4, 5, 5, 5, 5, 1, 5, 5, 5, 4, 5, 5, 4, 9, 20, 5]
4589,[4, 20, 1, 21, 5, 31, 35, 28, 5, 40, 1, 4, 31, 1, 1, 19, 1, 9, 4, 31]
4590,[9, 9, 4, 1, 9, 18, 9, 1, 9, 9, 21, 15, 8, 4, 18, 4, 4, 1, 4, 0]
4591,[4, 45, 4, 4, 4, 45, 55, 4, 4, 45, 4, 4, 36, 45, 4, 4, 4, 55, 5, 4]
4592,[4, 4, 4, 9, 1, 4, 4, 17, 20, 4, 4, 5, 4, 9, 4, 19, 46, 4, 20, 4]
4593,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4595,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4596,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4598,[29, 29, 29, 8, 42, 29, 42, 42, 29, 29, 29, 23, 4, 42, 15, 5, 29, 3, 29, 29]
4600,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4601,[48, 48, 48, 0, 48, 4, 48, 48, 48, 0, 48, 48, 48, 0, 48, 0, 4, 48, 0, 0]
4602,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 23, 2, 2, 2, 2]
4603,[15, 15, 15, 15, 4, 15, 0, 15, 15, 15, 13, 0, 29, 21, 39, 15, 13, 0, 0, 21]
4604,[29, 29, 9, 29, 9, 29, 29, 2, 29, 9, 29, 9, 39, 9, 48, 29, 19, 29, 6, 29]
4605,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 39, 0]
4606,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4607,[1, 1, 1, 23, 1, 1, 1, 1, 1, 23, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4608,[28, 28, 28, 28, 0, 28, 28, 0, 28, 0, 28, 5, 28, 8, 19, 28, 28, 39, 40, 39]
4609,[4, 8, 9, 4, 29, 19, 19, 19, 41, 18, 4, 1, 20, 4, 20, 4, 4, 23, 8, 1]
4610,[1, 1, 1, 1, 3, 18, 23, 8, 19, 1, 1, 23, 8, 8, 39, 19, 8, 1, 5, 1]
4611,[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
4612,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4613,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4614,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4615,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4618,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4619,[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
4624,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
4625,[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
4626,[35, 35, 35, 35, 39, 35, 35, 46, 46, 29, 5, 9, 46, 29, 23, 8, 39, 29, 46, 29]
4628,[23, 23, 23, 4, 23, 23, 23, 23, 23, 23, 15, 40, 23, 23, 23, 23, 23, 4, 22, 23]
4629,[27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]
4631,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4633,[1, 1, 1, 1, 1, 1, 1, 1, 1, 40, 1, 1, 1, 1, 19, 1, 40, 1, 23, 1]
4635,[38, 38, 38, 38, 38, 38, 38, 1, 38, 5, 3, 5, 9, 4, 38, 5, 5, 4, 6, 5]
4638,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4640,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 18, 5, 5, 5, 4]
4641,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
4644,[35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 0, 35]
4645,[34, 30, 0, 0, 0, 9, 0, 1, 0, 4, 0, 1, 27, 8, 0, 30, 23, 17, 4, 5]
4646,[9, 4, 9, 9, 4, 17, 4, 4, 9, 4, 1, 4, 4, 4, 1, 9, 4, 9, 9, 8]
4651,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
4652,[3, 3, 18, 4, 3, 18, 3, 39, 3, 3, 3, 39, 3, 3, 3, 4, 3, 18, 39, 3]
4653,[23, 23, 23, 3, 1, 23, 1, 23, 23, 5, 23, 1, 23, 23, 39, 5, 23, 1, 41, 23]
4656,[20, 20, 20, 20, 20, 20, 20, 20, 20, 5, 20, 20, 20, 20, 20, 20, 20, 5, 20, 20]
4660,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 43, 5]
4665,[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
4666,[29, 4, 36, 36, 20, 9, 29, 20, 1, 1, 29, 20, 20, 20, 36, 43, 29, 4, 9, 45]
4667,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4668,[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
4670,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4672,[0, 0, 0, 5, 1, 5, 9, 1, 1, 0, 22, 1, 0, 4, 0, 22, 5, 1, 1, 9]
4673,[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]
4674,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4675,[4, 4, 4, 4, 9, 4, 4, 17, 4, 4, 9, 9, 1, 4, 4, 9, 4, 4, 4, 4]
4677,[15, 15, 15, 15, 15, 21, 1, 22, 22, 22, 18, 1, 22, 22, 15, 15, 22, 4, 4, 35]
4679,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4684,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
4685,[22, 22, 40, 22, 22, 40, 22, 22, 40, 40, 45, 40, 22, 40, 5, 40, 45, 22, 22, 40]
4686,[1, 1, 4, 5, 1, 1, 1, 1, 1, 9, 3, 4, 1, 3, 1, 1, 9, 1, 1, 1]
4687,[35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
4688,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4689,[20, 4, 8, 20, 28, 1, 4, 20, 7, 4, 18, 20, 4, 20, 39, 4, 4, 18, 4, 18]
4690,[1, 4, 1, 2, 4, 4, 1, 1, 4, 8, 4, 4, 1, 1, 43, 1, 13, 1, 8, 2]
4691,[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]
4693,[1, 4, 4, 4, 0, 1, 4, 11, 4, 4, 6, 1, 4, 17, 17, 22, 4, 30, 0, 0]
4694,[4, 9, 21, 9, 9, 4, 23, 9, 21, 4, 1, 1, 1, 4, 1, 1, 4, 4, 1, 9]
4696,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
4697,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4698,[7, 7, 7, 7, 7, 7, 7, 35, 7, 35, 7, 4, 7, 7, 35, 7, 45, 35, 8, 7]
4700,[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]
4701,[4, 4, 4, 4, 4, 4, 4, 4, 9, 4, 4, 4, 9, 4, 4, 18, 4, 4, 6, 21]
4702,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5]
4704,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
4705,[4, 25, 4, 9, 25, 4, 4, 4, 43, 4, 4, 5, 43, 4, 4, 4, 4, 43, 43, 43]
4706,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
